acc_X_mean,acc_Y_mean,acc_Z_mean,acc_X_var,acc_Y_var,acc_Z_var,acc_X_std,acc_Y_std,acc_Z_std,acc_X_max,acc_Y_max,acc_Z_max,acc_X_min,acc_Y_min,acc_Z_min,cls_id
0.3980759666666666,-0.016440166666666655,9.754775833333332,0.0004658136494988892,0.0006934939356055542,0.0003196050142055514,0.021582716453192107,0.026334273022157916,0.017877500222501785,0.459687,0.0239419999999999,9.787497,0.363919,-0.086191,9.710882000000002,0
0.3979163666666668,-0.018195899999999987,9.753658466666668,0.000445355536098889,0.0006991757488899987,0.000308674424982217,0.021103448440927586,0.026441931640672524,0.01756913273278499,0.459687,0.0239419999999999,9.787497,0.363919,-0.086191,9.710882000000002,0
0.3977567333333333,-0.016759399999999987,9.75413733333333,0.00045236249759555584,0.0006935951113066655,0.0003110439530222172,0.02126881514319864,0.026336193941165178,0.017636438218138525,0.459687,0.0239419999999999,9.787497,0.363919,-0.086191,9.710882000000002,0
0.3990336333333334,-0.017397833333333317,9.7528604,0.0004361576496322225,0.0007237607778055542,0.00031134863997332734,0.020884387700677808,0.02690280241546509,0.0176450740994003,0.459687,0.0239419999999999,9.787497,0.363919,-0.086191,9.710882000000002,0
0.3990336333333334,-0.016599766666666654,9.75302,0.0004453292232988891,0.0007164996480455542,0.00030938709213332755,0.021102825007540793,0.02676751105436503,0.017589402836177458,0.459687,0.0239419999999999,9.787497,0.363919,-0.086191,9.710882000000002,0
0.3996721000000001,-0.015322899999999995,9.754296899999998,0.0005559996094233334,0.0007175167254899989,0.00031172957315665924,0.023579643963031617,0.02678650267373475,0.017655865120595457,0.459687,0.02873,9.787497,0.344765,-0.086191,9.710882000000002,0
0.40142786666666674,-0.01580176666666666,9.7531796,0.0004587042353822224,0.0007140771858455547,0.0003119592695066597,0.02141738161826096,0.026722222696578864,0.017662368739969726,0.459687,0.02873,9.787497,0.363919,-0.086191,9.710882000000002,0
0.3998317,-0.015801733333333325,9.752700766666665,0.00043526575161000004,0.000718663228062221,0.00030561623351221616,0.020863023549092783,0.026807894883079147,0.017481883008194973,0.459687,0.02873,9.787497,0.363919,-0.086191,9.710882000000002,0
0.40238556666666675,-0.013247966666666658,9.754296900000002,0.0008506371185122223,0.0004626775198988876,0.00028421485215665934,0.029165683919843578,0.021509940025460035,0.016858672906153064,0.493206,0.02873,9.787497,0.344765,-0.062249,9.710882000000002,0
0.4039817333333334,-0.015801766666666658,9.756212266666665,0.0008475796612622224,0.0005107764701122211,0.00032518119326221457,0.02911322141677596,0.022600364380076288,0.018032781073983418,0.493206,0.02873,9.787497,0.344765,-0.062249,9.710882000000002,0
-0.10295056666666662,0.22090510000000005,9.770737200000001,0.00024113373651222231,0.0002823804096900002,0.00021208893015999607,0.015528481461888741,0.016804178340222416,0.014563273332599236,-0.062249,0.244209,9.792285,-0.1292869999999999,0.177171,9.739613,0
0.39935286666666675,-0.01452483333333332,9.753339233333334,0.0005726105860488891,0.0005005860313388879,0.0002793232185122148,0.023929283024129434,0.022373779996658766,0.01671296558101568,0.459687,0.02873,9.787497,0.344765,-0.062249,9.710882000000002,0
0.4047798000000001,-0.01787676666666665,9.756212266666667,0.0008021045988933335,0.000469173995378888,0.00026403651752888047,0.02832145121446522,0.02166042463523945,0.016249200519683437,0.493206,0.02873,9.782708,0.344765,-0.062249,9.710882000000002,0
0.2708640666666667,0.10837753333333335,9.984459433333335,0.319382544471529,1.2174990347721821,0.3711618607472457,0.5651394026888666,1.1034033871491342,0.6092305481074022,0.943315,4.616021,12.248735,-2.504335,-2.30801,9.710882000000002,0
0.305979,0.5184245,9.882306866666669,0.35444323527786664,3.49317040933385,0.5721933556519155,0.5953513544772252,1.8690025172090727,0.7564346340906897,1.292869,6.641516,12.248735,-2.504335,-2.30801,7.958327000000001,0
0.28778313333333344,-0.1422156,9.892043266666667,0.2795608122630489,0.22916288070877328,0.27188522702292894,0.5287351059491405,0.47870959955778336,0.5214261472374865,0.493206,0.02873,12.248735,-2.504335,-2.30801,9.710882000000002,0
0.2860273333333333,0.9099562999999999,9.7708967,0.373572881413289,5.22704488229381,0.8098508906898766,0.6112060875132781,2.2862731425387057,0.8999171576816816,1.292869,6.641516,12.248735,-2.504335,-2.30801,7.354988,0
0.33486903333333323,1.293667066666667,9.638736833333333,0.5317754885805656,6.647939818861128,1.0821825903909388,0.7292293799488372,2.578359908713508,1.040280053827304,2.437297,6.78038,12.248735,-2.504335,-2.30801,7.163452,0
-0.10358903333333329,0.2240973666666667,9.771694899999998,0.00022849841729888904,0.0002803418707655556,0.000292188627756664,0.015116164106640581,0.016743412757426593,0.017093525901833828,-0.062249,0.253785,9.811439,-0.134075,0.177171,9.739613,0
-0.10422746666666664,0.2217031666666667,9.771056433333333,0.00024256086911555576,0.00026161769447222236,0.0002777179935788863,0.01557436576928755,0.016174600287865614,0.016664873044187473,-0.062249,0.244209,9.811439,-0.134075,0.177171,9.739613,0
-0.09832179999999996,0.2247358,9.769779533333333,0.0007394274436266658,0.00046611684669333337,0.00041600602151555406,0.027192415185611333,0.021589739384562597,0.020396225668381736,0.0239419999999999,0.282516,9.811439,-0.134075,0.177171,9.701305,0
-0.09736409999999998,0.2255338666666667,9.767704566666664,0.0007403445052233323,0.000579871364648889,0.0004780412864455538,0.02720927241260472,0.024080518363376005,0.021864155287720444,0.0239419999999999,0.282516,9.811439,-0.134075,0.177171,9.701305,0
-0.09720449999999997,0.2260127,9.766268033333334,0.001253672149649999,0.0005019903945433335,0.0004718505832988871,0.035407233013185296,0.02240514214512672,0.02172212197965215,0.0239419999999999,0.282516,9.811439,-0.138864,0.177171,9.701305,0
-0.09959873333333331,-0.12848873333333335,9.772492933333332,0.015356791653195555,0.0025314694565955545,0.0006033813807288824,0.12392252278417977,0.05031371042365644,0.02456382260009387,0.407014,0.0239419999999999,9.80665,-0.320823,-0.244209,9.667787,0
-0.09592759999999997,0.22681076666666666,9.766587266666667,0.0012067960014399992,0.0005036460104455557,0.0004853023417288872,0.034738969493063536,0.022442058961814438,0.022029578791454167,0.0239419999999999,0.282516,9.811439,-0.138864,0.177171,9.701305,0
-0.10071599999999997,0.2252146333333333,9.766268033333336,0.0013596566053999993,0.000598418661698889,0.0004703222536988875,0.03687352173850498,0.024462597198557822,0.02168691434249897,0.0239419999999999,0.282516,9.811439,-0.162806,0.177171,9.701305,0
-0.1297656666666666,0.19568616666666666,9.768502633333332,0.01703053984928889,0.02479022240287222,0.004609428753165562,0.13050111052894872,0.157449110517882,0.067892773939246,0.0239419999999999,0.282516,10.065224,-0.770933,-0.641646,9.576807,0
-0.1621672333333333,0.41355853333333337,9.436666266666666,0.32623222752877884,1.2433811554183825,1.810935340400596,0.5711674251292512,1.1150700226525607,1.3457099763324176,0.967258,4.515465,10.065224,-2.896984,-1.532289,2.466028,0
-0.21867039999999996,0.13630996666666667,9.528763233333331,0.26515688062137327,0.12073810828956556,1.7249699735007122,0.5149338604339136,0.347473895839048,1.313381122713705,0.02873,0.282516,10.065224,-2.896984,-1.532289,2.466028,0
-0.13279836666666664,0.7900866666666667,9.295408366666665,0.3460995601029655,3.0911016520902224,2.0018478340260324,0.5883022693335166,1.758152909189136,1.4148667195273315,0.967258,6.186618,10.065224,-2.896984,-1.532289,2.466028,0
-0.09337386666666662,1.1409170666666666,9.1897443,0.37913508672771556,4.462204814110862,2.066256906108477,0.6157394633509498,2.1123931485665404,1.437448053360008,0.967258,6.234502,10.065224,-2.896984,-1.532289,2.466028,0
0.030166966666666673,1.9132865666666665,8.893501766666665,0.47827682696769885,6.967311243284246,2.3081772913600456,0.691575611894823,2.639566487755943,1.5192686699066908,1.077391,6.378154,10.065224,-2.896984,-1.532289,2.466028,0
0.21324353333333337,2.7472668666666675,8.298941699999999,0.773622051677982,8.747681650442514,3.8345702232529435,0.8795578728417943,2.9576479929908013,1.958205868455343,2.035071,7.580042999999999,10.065224,-2.896984,-1.532289,2.466028,0
0.15211163333333336,2.3321123,8.6504105,0.6522995646774319,8.001096079829344,2.8210421127661163,0.8076506451909958,2.828620879479847,1.6795958182747766,1.7477669999999998,6.545748000000001,10.065224,-2.896984,-1.532289,2.466028,0
-0.029049633333333318,1.503878033333333,9.056147833333336,0.4368013412849655,5.658016830875234,2.165125767356672,0.6609094804017911,2.378658620078811,1.4714366338231055,1.077391,6.234502,10.065224,-2.896984,-1.532289,2.466028,0
-0.09225653333333332,-0.12705223333333332,9.771375666666668,0.01368074768744889,0.002440749432578888,0.0005922989481555488,0.11696472839043781,0.04940394146805382,0.024337192692575466,0.407014,0.0239419999999999,9.80665,-0.311246,-0.244209,9.667787,0
0.20606093333333336,3.4072685333333337,8.049944700000001,0.7866085379769953,8.279971793068983,3.5191768718989427,0.8869095432889395,2.87749401269038,1.8759469267276574,2.035071,7.580042999999999,10.065224,-2.896984,-1.532289,2.466028,0
0.2081359,3.0969799666666673,8.1627914,0.7796018864048899,8.711310039687366,3.694238914243573,0.8829506704255283,2.951492849336987,1.9220402998489843,2.035071,7.580042999999999,10.065224,-2.896984,-1.532289,2.466028,0
0.3944048,5.129976466666667,7.894002333333333,0.4737083531890933,0.9888377937643156,1.6758551139462887,0.6882647406260859,0.9944032349928854,1.2945482277405846,2.035071,7.580042999999999,9.892841,-0.459687,3.8403,3.423709,0
0.2877830333333334,4.031995599999999,7.869741133333333,0.8228435467956324,6.8768995502418395,3.1570623311296493,0.9071072410666957,2.622384325426355,1.7768124074109932,2.035071,7.580042999999999,10.065224,-2.896984,-1.532289,2.466028,0
0.29735983333333327,4.8144207,7.702306600000001,0.8198811459302054,3.103077756916343,2.6626926763996397,0.905472885254001,1.7615554935670754,1.6317759271418486,2.035071,7.580042999999999,9.892841,-2.896984,-1.532289,2.466028,0
0.2798023333333333,4.539406733333334,7.767428899999999,0.8459975880689556,4.673732240429128,2.872557027199357,0.9197812718624769,2.1618816434830856,1.6948619493042367,2.035071,7.580042999999999,10.065224,-2.896984,-1.532289,2.466028,0
0.29368869999999997,4.2845041,7.8446818,0.8313914087339435,5.8324817918647565,3.086001578079227,0.9118066728939548,2.415053165432338,1.7567019035907108,2.035071,7.580042999999999,10.065224,-2.896984,-1.532289,2.466028,0
0.26735250000000005,3.750277866666666,7.943642133333333,0.8280250554437832,7.751780255530916,3.3485318613679818,0.9099588207406878,2.784201906387343,1.829899412909896,2.035071,7.580042999999999,10.065224,-2.896984,-1.532289,2.466028,0
0.3469996000000001,5.1250284666666674,7.911879033333332,0.4694026756557067,0.9953813622923157,1.686080540452499,0.6851296779849102,0.9976880084937955,1.2984916405015856,2.035071,7.580042999999999,9.892841,-0.459687,3.8403,3.423709,0
0.3284844333333334,5.027983466666668,7.984822366666666,0.4700567257187122,0.9762103214710488,1.7207681082558324,0.6856068302742558,0.9880335629274184,1.3117805107013263,2.035071,7.580042999999999,9.892841,-0.459687,3.8403,3.423709,0
-0.1179543,-0.12721183333333333,9.767704566666668,0.0027995803597433335,0.0013660741957388887,0.0006843961075122145,0.05291106084500039,0.03696044095704066,0.02616096533983818,0.014365,-0.033519,9.801862,-0.311246,-0.244209,9.667787,0
0.2983174999999999,4.947538266666668,8.021693033333333,0.46416792550304997,0.9549433503155956,1.7504501040679656,0.6812987050501784,0.9772120293547331,1.3230457679415197,2.035071,7.580042999999999,9.892841,-0.459687,3.8403,3.423709,0
0.24165470000000006,4.8536855999999995,8.092401800000001,0.4445555003340101,0.9334862872863066,1.7786667516222268,0.6667499533813332,0.9661709410276769,1.3336666568607864,2.035071,7.580042999999999,9.892841,-0.459687,3.8403,3.423709,0
0.06751646666666665,4.5762773999999995,8.333896900000001,0.25986341519091555,0.5548087140571067,1.350446424245957,0.5097680013407232,0.7448548275047338,1.1620870983906315,2.035071,7.580042999999999,9.892841,-0.459687,3.8403,3.423709,0
0.028411166666666664,4.3379745,8.674033166666668,0.11614200053333888,0.14842582609838342,0.17991419393393915,0.3407961275210428,0.3852607248323964,0.4241629332390316,1.44131,5.712566000000001,9.892841,-0.459687,3.8403,7.469908999999999,0
0.046607100000000005,4.3036576,8.713138466666667,0.11127345531615666,0.12812272154937332,0.15025462558918237,0.3335767607555368,0.3579423438898691,0.3876269154601914,1.44131,5.712566000000001,9.892841,-0.459687,3.8403,7.469908999999999,0
0.18323620000000002,4.723440999999999,8.158481733333334,0.42771992490895994,0.7738699149532665,1.739229877095396,0.6540030006880396,0.879698763755677,1.318798649186219,2.035071,7.580042999999999,9.892841,-0.459687,3.8403,3.423709,0
0.018674766666666665,4.436615633333333,8.5959822,0.11968437234291221,0.22201173182463227,0.23155808500442704,0.3459542922741561,0.47118120911665423,0.4812048264558732,1.44131,5.712566000000001,9.892841,-0.459687,3.8403,7.469908999999999,0
-0.0012769666666666707,4.226883533333334,8.724471000000001,0.04351418235736556,0.03921582874571551,0.10878790521313343,0.20860053297478787,0.19802986831716954,0.32983011568553505,0.45011,4.697424,9.892841,-0.459687,3.8403,8.116344,0
-0.11380433333333333,-0.12210419999999997,9.767385366666666,0.0013370297086222219,0.0008357527474266663,0.0006808296646322147,0.03656541683916952,0.028909388568883056,0.02609271286455693,0.014365,-0.033519,9.801862,-0.1915359999999999,-0.1723829999999999,9.667787,0
-0.006544199999999999,4.200866500000001,8.7318132,0.038585334407760005,0.0332057682589833,0.11507608448036007,0.19643150054856273,0.1822244996123828,0.33922866105380906,0.416591,4.553772,9.892841,-0.459687,3.8403,8.116344,0
0.216755,4.623522966666667,8.244513399999999,0.6471638529167999,1.3978235681689657,1.7225442398713067,0.8044649482213628,1.1822958885866794,1.3124573287811327,3.739743,9.916783,9.102755,-1.072602,3.964798000000001,2.901773,0
0.011811333333333325,4.220977800000001,8.684248433333334,0.03056520246122222,0.030546947695093304,0.06698503510291223,0.17482906640836993,0.17477685114194416,0.25881467327590263,0.349553,4.553772,9.102755,-0.45011,3.8403,8.116344,0
0.23558936666666666,4.428156066666667,8.3573601,0.6073601965820987,1.0681652950726626,1.6547279097661565,0.7793331743112818,1.033520824692305,1.286362277807522,3.739743,9.916783,9.102755,-0.45011,3.8403,2.901773,0
0.2121262333333333,4.833255066666667,8.072450133333332,0.652385824983579,1.781399235825196,1.8683475779396486,0.8077040454173664,1.334690689195514,1.3668751142440367,3.739743,9.916783,9.074024,-1.072602,3.964798000000001,2.901773,0
0.16168840000000004,5.1513647,7.790892033333333,0.6882824307427068,2.1489923476359443,2.0609073918537657,0.8296278869123836,1.46594418298786,1.4355860795695135,3.739743,9.916783,9.074024,-1.072602,3.964798000000001,2.901773,0
0.18993996666666668,5.0014876333333325,7.9070906,0.6692234750669658,2.010681675216299,2.06735906441824,0.818060801570987,1.4179850758087331,1.4378313755160026,3.739743,9.916783,9.074024,-1.072602,3.964798000000001,2.901773,0
0.12976573333333336,5.323906833333333,7.665276266666666,0.7115607535653289,2.269682989256873,2.0429784555653954,0.8435406057596332,1.506546709948574,1.4293279734075715,3.739743,9.916783,9.074024,-1.072602,3.964798000000001,2.901773,0
0.1007161,5.501716200000001,7.533435600000001,0.7308731247936232,2.3382376959454274,1.9750794268064396,0.8549111794763379,1.529129718482192,1.4053751907609724,3.739743,9.916783,9.074024,-1.072602,3.964798000000001,2.901773,0
0.04357453333333331,6.0511057,7.158663233333334,0.7601468679105156,2.2889647333233443,1.8002901536268454,0.8718640191626877,1.5129324946352842,1.341748916014783,3.739743,9.916783,9.074024,-1.072602,3.964798000000001,2.901773,0
0.0739010333333333,5.677131400000001,7.419950433333333,0.7507068387988322,2.3915152981035734,1.9807577670780456,0.8664334012483776,1.5464524881494335,1.4073939629961632,3.739743,9.916783,9.074024,-1.072602,3.964798000000001,2.901773,0
0.059855066666666644,5.8691463666666674,7.276936800000001,0.7560860298691287,2.378301556632633,1.8825911286717594,0.8695320752388198,1.5421742951536421,1.3720754821334573,3.739743,9.916783,9.074024,-1.072602,3.964798000000001,2.901773,0
-0.11316586666666664,-0.12050806666666665,9.7677046,0.0013474240736488885,0.000798048098395555,0.0006629957051066589,0.036707275486596504,0.028249745103196153,0.02574870297911448,0.014365,-0.033519,9.792285,-0.1915359999999999,-0.1723829999999999,9.667787,0
0.10087576666666666,6.252378266666667,7.002561333333333,0.8865374843709787,2.0428251160321964,1.6242117154724223,0.9415611952342655,1.4292743319713666,1.2744456502622707,3.739743,9.916783,9.074024,-1.072602,4.017469999999999,2.901773,0
0.14955786666666668,6.6201276,6.8185271,1.0093330566643821,1.5063473518184403,1.3041622271154898,1.0046556906046877,1.2273334313944357,1.1419992237805987,3.739743,9.916783,9.074024,-1.072602,4.017469999999999,2.901773,0
0.15785776666666665,6.4560450000000005,6.889395433333333,1.0053339653197788,1.8600121897274007,1.4359097931070453,1.0026634357149855,1.3638226386621541,1.1982945352070355,3.739743,9.916783,9.074024,-1.072602,4.017469999999999,2.901773,0
0.19823996666666666,6.856515166666666,6.640877333333333,1.0444522470449655,1.0757495991732722,1.0504844642972222,1.0219844651681187,1.0371834934924833,1.0249314437059789,3.739743,9.916783,8.734048,-1.072602,4.204219,2.901773,0
0.1869074,7.100564099999999,6.6113488,0.5089406881305066,0.10831519178149003,0.15818312372335994,0.7134007906713495,0.32911273415273684,0.39772242044340417,2.020706,7.699753,7.264008,-0.550666,6.406884,5.779603,0
0.0935335666666667,7.067683733333333,6.6648193,0.5267490979966455,0.10704838649786229,0.16783854713380997,0.725774825959571,0.3271824972364235,0.4096810309665435,2.020706,7.699753,7.307103999999999,-1.072602,6.406884,5.779603,0
0.23702603333333333,7.067204866666666,6.486850333333333,1.069984431474432,0.6140597402425825,0.7556756627890222,1.0344005179206128,0.7836196400311712,0.8692960731471311,3.739743,9.916783,7.307103999999999,-1.072602,4.400543,2.901773,0
0.24883740000000001,7.089071933333332,6.6239582666666665,0.5299526292679066,0.10677438066359558,0.15185199319979553,0.7279784538486744,0.32676349346828143,0.3896819128466133,2.020706,7.699753,7.264008,-0.550666,6.406884,5.779603,0
-0.1114101333333333,-0.12002926666666663,9.770258399999998,0.001254868457982222,0.0008069904864622217,0.0003051052154399973,0.03542412254357505,0.028407577975994743,0.017467261246114037,0.014365,-0.033519,9.792285,-0.1915359999999999,-0.1723829999999999,9.706094,0
0.41180269999999997,7.101840999999999,6.666096233333334,0.50941378773061,0.08650990342446671,0.12790268532671217,0.7137322941626012,0.29412565924187356,0.35763484915023613,2.020706,7.699753,7.264008,-0.550666,6.440403,5.90889,0
0.3313575333333334,7.090827699999999,6.670246199999999,0.5320894780613156,0.09422825258801003,0.13031674263849327,0.7294446367349037,0.30696620756690796,0.3609941033292556,2.020706,7.699753,7.264008,-0.550666,6.440403,5.90889,0
0.4968766666666667,7.112535066666665,6.651411766666667,0.46380182945148896,0.08324752371746227,0.1256941816239122,0.6810299769110674,0.2885264696998566,0.35453375244666363,2.020706,7.699753,7.264008,-0.502782,6.440403,5.90889,0
0.6410076,7.118600299999999,6.649017633333334,0.32289525339230674,0.08180760006954338,0.11991115371236552,0.5682387292259361,0.28602027912290306,0.3462818991982768,2.020706,7.699753,7.264008,-0.339977,6.440403,5.90889,0
0.5731719000000001,7.115567699999999,6.641356133333333,0.40163490816049,0.08245803898941002,0.12276471443091551,0.6337467224061123,0.2871550782929148,0.3503779593965858,2.020706,7.699753,7.264008,-0.502782,6.440403,5.90889,0
0.6904877666666669,7.108544633333334,6.656200233333335,0.27102062685991224,0.07909168703149892,0.11938263776537886,0.5205964145669006,0.2812324430635607,0.3455179268364796,2.020706,7.699753,7.264008,-0.339977,6.440403,5.90889,0
0.7034164333333333,7.070077799999999,6.680461433333334,0.1385287358109122,0.08617824926156006,0.0946558757681122,0.37219448654018533,0.2935613211265409,0.3076619504717998,2.020706,7.699753,7.264008,-0.201113,6.440403,6.033388,0
0.7271988333333332,7.092742899999999,6.658434799999999,0.22594161865213894,0.08414053802055671,0.1196406628530933,0.4753331659500933,0.2900698847184187,0.34589111415746615,2.020706,7.699753,7.264008,-0.339977,6.440403,5.90889,0
0.6572881333333331,7.019639999999999,6.7077553000000005,0.07404468316458224,0.08178466609160005,0.11689886713820997,0.2721115270703949,0.28598018478838716,0.3419047632575627,0.957681,7.699753,7.359775999999999,-0.201113,6.440403,6.033388,0
0.6636726666666667,7.007988233333332,6.697540066666666,0.06369258821295556,0.08806141725484559,0.10807446079219554,0.2523739055705949,0.2967514401900109,0.3287468034706886,0.957681,7.699753,7.359775999999999,0.062249,6.440403,6.033388,0
0.6148309333333334,6.936002566666668,6.766812299999999,0.07398148598906222,0.07498590289271231,0.09271662449107665,0.2719953786171049,0.27383553986418985,0.3044940467251809,0.957681,7.541735000000001,7.359775999999999,0.062249,6.440403,6.105214,0
-0.10981399999999995,-0.12050809999999997,9.769141099999997,0.0012395816718666663,0.0008041623212233328,0.0002920869944899976,0.03520769336191546,0.02835775592714157,0.017090552784798905,0.014365,-0.033519,9.792285,-0.1915359999999999,-0.1723829999999999,9.706094,0
0.5801948333333333,6.8710399,6.8266673666666655,0.07471748932227222,0.06728522566629004,0.09369222742969881,0.2733450005437674,0.25939395842287855,0.30609186109679365,0.957681,7.474697999999999,7.441178999999999,0.062249,6.435614,6.105214,0
